oa-system,8022,tcp
unknown,8023,tcp
unknown,8023,udp
ca-audit-da,8025,tcp
ca-audit-ds,8026,udp
unknown,8029,tcp
unknown,8031,tcp
unknown,8035,udp
unknown,8037,tcp
unknown,8037,udp
ampify,8040,udp
fs-agent,8042,tcp
unknown,8045,tcp
unknown,8048,udp
unknown,8050,tcp
senomix01,8052,tcp
unknown,8060,tcp
unknown,8064,tcp
unknown,8064,udp
unknown,8066,udp
slnp,8076,tcp
unknown,8079,udp
http-proxy,8080,tcp
blackice-icecap,8081,tcp
blackice-alerts,8082,tcp
us-srv,8083,tcp
unknown,8084,tcp
unknown,8085,tcp
d-s-n,8086,tcp
simplifymedia,8087,tcp
radan-http,8088,tcp
unknown,8089,tcp
unknown,8090,tcp
unknown,8092,tcp
unknown,8093,tcp
unknown,8095,tcp
sac,8097,tcp
unknown,8098,tcp
unknown,8099,tcp
xprint-server,8100,tcp
unknown,8110,tcp
unknown,8112,udp
mtl8000-matrix,8115,udp
cp-cluster,8116,tcp
privoxy,8118,tcp
polipo,8123,tcp
unknown,8133,tcp
unknown,8136,udp
unknown,8143,udp
unknown,8144,tcp
unknown,8144,udp
unknown,8145,udp
unknown,8146,udp
unknown,8162,udp
unknown,8168,udp
unknown,8171,udp
unknown,8180,tcp
unknown,8181,tcp
unknown,8181,udp
vmware-fdm,8182,udp
unknown,8185,udp
unknown,8189,tcp
sophos,8192,tcp
sophos,8193,tcp
sophos,8193,udp
sophos,8194,tcp
vvr-data,8199,udp
trivnet1,8200,tcp
trivnet2,8201,tcp
trivnet2,8201,udp
unknown,8202,tcp
lm-sserver,8207,udp
unknown,8215,udp
unknown,8216,udp
unknown,8221,udp
unknown,8222,tcp
unknown,8228,udp
unknown,8232,tcp
unknown,8235,udp
unknown,8245,tcp
unknown,8248,tcp
unknown,8254,tcp
unknown,8255,tcp
unknown,8255,udp
unknown,8262,udp
unknown,8265,udp
unknown,8268,tcp
unknown,8271,udp
unknown,8273,tcp
unknown,8282,tcp
unknown,8282,udp
unknown,8284,udp
unknown,8289,udp
unknown,8290,tcp
unknown,8291,tcp
blp3,8292,tcp
blp3,8292,udp
hiperscan-id,8293,tcp
blp4,8294,tcp
unknown,8295,tcp
tmi,8300,tcp
unknown,8308,tcp
unknown,8310,udp
unknown,8312,udp
unknown,8316,udp
unknown,8319,udp
tnp,8321,udp
unknown,8329,udp
unknown,8333,tcp
unknown,8336,udp
unknown,8338,udp
unknown,8339,tcp
unknown,8343,udp
unknown,8347,udp
unknown,8359,udp
unknown,8361,udp
unknown,8363,udp
unknown,8371,udp
unknown,8374,udp
unknown,8382,udp
m2mservices,8383,tcp
unknown,8385,tcp
unknown,8386,udp
unknown,8388,udp
unknown,8393,udp
cvd,8400,tcp
sabarsd,8401,tcp
abarsd,8402,tcp
abarsd,8402,udp
admind,8403,tcp
admind,8403,udp
unknown,8409,tcp
unknown,8409,udp
unknown,8411,udp
unknown,8424,udp
unknown,8429,udp
unknown,8431,udp
unknown,8435,udp
cybro-a-bus,8442,udp
https-alt,8443,tcp
unknown,8445,tcp
unknown,8447,udp
unknown,8451,tcp
unknown,8452,tcp
unknown,8453,tcp
unknown,8454,tcp
unknown,8455,tcp
unknown,8455,udp
unknown,8458,udp
unknown,8468,udp
cisco-avp,8470,tcp
pim-port,8471,sctp
pim-port,8471,tcp
pim-port,8471,udp
otv,8472,tcp
vp2p,8473,udp
noteshare,8474,tcp
unknown,8475,udp
unknown,8477,tcp
unknown,8479,tcp
unknown,8481,tcp
unknown,8482,udp
unknown,8484,tcp
fmtp,8500,tcp
unknown,8508,udp
unknown,8515,tcp
unknown,8520,udp
unknown,8530,tcp
unknown,8531,tcp
unknown,8531,udp
unknown,8538,udp
unknown,8539,tcp
unknown,8540,tcp
unknown,8548,udp
unknown,8556,udp
unknown,8562,tcp
unknown,8569,udp
unknown,8573,udp
unknown,8576,udp
unknown,8577,udp
unknown,8578,udp
unknown,8585,udp
unknown,8591,udp
unknown,8597,udp
asterix,8600,tcp
unknown,8601,tcp
canon-bjnp1,8611,udp
canon-bjnp2,8612,udp
canon-bjnp3,8613,udp
canon-bjnp4,8614,udp
unknown,8621,tcp
unknown,8632,udp
unknown,8635,udp
unknown,8640,tcp
unknown,8644,tcp
unknown,8648,tcp
unknown,8649,tcp
unknown,8651,tcp
unknown,8652,tcp
unknown,8652,udp
unknown,8654,tcp
unknown,8655,tcp
unknown,8655,udp
unknown,8658,tcp
unknown,8661,udp
unknown,8666,udp
unknown,8667,udp
unknown,8673,tcp
unknown,8674,udp
unknown,8675,tcp
unknown,8676,tcp
unknown,8679,udp
unknown,8680,tcp
unknown,8684,udp
sun-as-jmxrmi,8686,tcp
unknown,8692,udp
unknown,8694,udp
unknown,8701,tcp
unknown,8701,udp
unknown,8715,udp
unknown,8719,udp
unknown,8720,udp
unknown,8724,udp
unknown,8726,udp
unknown,8736,tcp
unknown,8742,udp
unknown,8748,udp
unknown,8752,tcp
unknown,8752,udp
unknown,8756,tcp
unknown,8760,udp
ultraseek-http,8765,tcp
unknown,8766,tcp
apple-iphoto,8770,tcp
unknown,8772,tcp
unknown,8777,udp
unknown,8780,udp
unknown,8790,tcp
unknown,8793,udp
unknown,8798,tcp
unknown,8798,udp
sunwebadmin,8800,tcp
unknown,8801,tcp
unknown,8805,udp
unknown,8806,udp
unknown,8807,udp
unknown,8814,udp
unknown,8818,udp
unknown,8819,udp
unknown,8820,udp
unknown,8828,udp
unknown,8831,udp
unknown,8832,udp
unknown,8837,udp
unknown,8841,udp
unknown,8843,tcp
unknown,8848,udp
unknown,8853,udp
unknown,8865,tcp
unknown,8865,udp
unknown,8867,udp
dxspider,8873,tcp
unknown,8877,tcp
unknown,8878,tcp
unknown,8879,tcp
cddbp-alt,8880,tcp
unknown,8882,tcp
unknown,8885,udp
unknown,8886,udp
unknown,8887,tcp
sun-answerbook,8888,tcp
ddi-tcp-2,8889,tcp
seosload,8892,tcp
unknown,8896,udp
unknown,8898,tcp
ospf-lite,8899,tcp
ospf-lite,8899,udp
jmb-cds1,8900,tcp
jmb-cds1,8900,udp
jmb-cds2,8901,udp
unknown,8907,udp
manyone-http,8910,udp
unknown,8919,udp
unknown,8924,udp
unknown,8925,tcp
unknown,8929,udp
unknown,8933,udp
unknown,8934,udp
unknown,8938,udp
unknown,8939,udp
cumulus-admin,8954,tcp
unknown,8959,udp
unknown,8964,udp
unknown,8966,udp
unknown,8971,udp
unknown,8976,udp
unknown,8979,udp
unknown,8980,tcp
unknown,8987,tcp
unknown,8994,tcp
unknown,8996,tcp
unknown,8998,udp
bctp,8999,tcp
cslistener,9000,tcp
cslistener,9000,udp
tor-orport,9001,tcp
etlservicemgr,9001,udp
dynamid,9002,tcp
dynamid,9002,udp
unknown,9003,tcp
unknown,9004,tcp
unknown,9005,tcp
unknown,9006,udp
pichat,9009,tcp
sdr,9010,tcp
unknown,9011,tcp
unknown,9011,udp
unknown,9013,tcp
unknown,9017,udp
tambora,9020,tcp
tambora,9020,udp
panagolin-ident,9021,tcp
paragent,9022,tcp
unknown,9027,udp
unknown,9028,udp
unknown,9034,udp
unknown,9037,tcp
tor-trans,9040,tcp
unknown,9041,udp
unknown,9044,tcp
tor-socks,9050,tcp
tor-control,9051,tcp
unknown,9053,udp
unknown,9055,udp
unknown,9061,tcp
unknown,9061,udp
unknown,9064,udp
unknown,9065,tcp
unknown,9070,udp
unknown,9071,tcp
unknown,9079,udp
glrpc,9080,tcp
glrpc,9080,udp
unknown,9081,tcp
lcs-ap,9082,sctp
aurora,9084,sctp
aurora,9084,tcp
ibm-rsyscon,9085,udp
net2display,9086,udp
sqlexec,9088,udp
sqlexec-ssl,9089,udp
zeus-admin,9090,tcp
xmltec-xmlmail,9091,tcp
xmltec-xmlmail,9091,udp
unknown,9098,tcp
unknown,9098,udp
unknown,9099,tcp
jetdirect,9100,tcp
jetdirect,9101,tcp
bacula-dir,9101,udp
jetdirect,9102,tcp
jetdirect,9103,tcp
bacula-sd,9103,udp
jetdirect,9104,tcp
jetdirect,9105,tcp
jetdirect,9106,tcp
jetdirect,9107,tcp
unknown,9110,tcp
unknown,9110,udp
DragonIDSConsole,9111,tcp
unknown,9114,udp
unknown,9124,udp
unknown,9125,tcp
unknown,9128,tcp
unknown,9129,udp
unknown,9130,tcp
dddp,9131,tcp
dddp,9131,udp
unknown,9133,tcp
unknown,9136,udp
unknown,9140,udp
unknown,9146,udp
ms-sql2000,9152,tcp
unknown,9154,udp
unknown,9156,udp
unknown,9159,udp
apani1,9160,tcp
apani2,9161,tcp
apani5,9164,udp
unknown,9168,udp
unknown,9170,tcp
unknown,9170,udp
unknown,9176,udp
unknown,9183,tcp
unknown,9184,udp
unknown,9186,udp
sun-as-jpda,9191,tcp
unknown,9196,udp
unknown,9197,tcp
unknown,9198,tcp
unknown,9199,udp
wap-wsp,9200,tcp
wap-wsp,9200,udp
wap-wsp-s,9202,tcp
wap-vcard-s,9206,udp
wap-vcal-s,9207,tcp
wap-vcal-s,9207,udp
oma-mlp,9210,tcp
oma-mlp-s,9211,tcp
oma-mlp-s,9211,udp
ipdcesgbs,9214,udp
unknown,9218,udp
unknown,9220,tcp
teamcoherence,9222,udp
unknown,9226,udp
unknown,9227,udp
unknown,9228,udp
unknown,9229,udp
unknown,9232,udp
unknown,9234,udp
unknown,9238,udp
unknown,9245,udp
unknown,9251,udp
unknown,9258,udp
unknown,9261,udp
unknown,9268,udp
unknown,9269,udp
unknown,9271,udp
n2h2server,9285,udp
cumulus,9287,tcp
unknown,9288,udp
unknown,9289,udp
unknown,9290,tcp
unknown,9290,udp
vrace,9300,tcp
vrace,9300,udp
unknown,9301,udp
unknown,9302,udp
unknown,9310,udp
unknown,9314,udp
unknown,9322,udp
unknown,9326,udp
unknown,9336,udp
unknown,9338,udp
mpidcmgr,9343,tcp
unknown,9349,udp
unknown,9351,tcp
unknown,9351,udp
unknown,9352,udp
unknown,9354,udp
unknown,9361,udp
unknown,9364,tcp
unknown,9364,udp
unknown,9365,udp
unknown,9366,udp
unknown,9370,udp
unknown,9372,udp
unknown,9383,udp
unknown,9388,udp
unknown,9391,udp
fjinvmgr,9396,udp
mpidcagt,9397,udp
sec-t4net-srv,9400,tcp
unknown,9407,udp
unknown,9409,tcp
unknown,9415,tcp
unknown,9416,udp
git,9418,tcp
unknown,9420,udp
unknown,9424,udp
unknown,9431,udp
unknown,9432,udp
unknown,9433,udp
tungsten-https,9443,tcp
wso2esb-console,9444,tcp
unknown,9453,udp
unknown,9454,tcp
unknown,9462,udp
unknown,9464,tcp
unknown,9471,udp
unknown,9478,tcp
unknown,9485,tcp
unknown,9493,tcp
unknown,9497,udp
ismserver,9500,tcp
unknown,9501,tcp
unknown,9502,tcp
unknown,9502,udp
unknown,9503,tcp
unknown,9513,tcp
unknown,9513,udp
unknown,9519,udp
unknown,9521,udp
unknown,9524,udp
unknown,9527,tcp
unknown,9528,udp
unknown,9534,udp
man,9535,tcp
man,9535,udp
unknown,9538,udp
unknown,9547,udp
unknown,9559,udp
unknown,9560,udp
unknown,9565,udp
unknown,9567,udp
unknown,9575,tcp
unknown,9578,udp
unknown,9583,tcp
unknown,9589,udp
ldgateway,9592,tcp
cba8,9593,tcp
cba8,9593,udp
msgsys,9594,tcp
pds,9595,tcp
pds,9595,udp
vscp,9598,udp
robix,9599,udp
micromuse-ncpw,9600,tcp
unknown,9605,udp
unknown,9613,tcp
erunbook_agent,9616,tcp
unknown,9617,udp
condor,9618,tcp
unknown,9619,tcp
unknown,9620,tcp
unknown,9620,udp
unknown,9621,tcp
unknown,9622,udp
unknown,9627,udp
odbcpathway,9628,tcp
unknown,9637,udp
unknown,9638,udp
unknown,9643,tcp
unknown,9645,udp
unknown,9648,tcp
unknown,9651,udp
unknown,9654,tcp
unknown,9654,udp
unknown,9657,udp
unknown,9661,tcp
unknown,9665,tcp
unknown,9666,tcp
xmms2,9667,tcp
unknown,9670,udp
unknown,9673,tcp
unknown,9674,tcp
unknown,9679,tcp
unknown,9680,tcp
unknown,9683,tcp
unknown,9687,udp
unknown,9688,udp
unknown,9692,udp
client-wakeup,9694,tcp
ccnx,9695,udp
unknown,9699,udp
board-roar,9700,tcp
unknown,9716,udp
unknown,9722,udp
unknown,9725,udp
unknown,9726,udp
unknown,9729,udp
unknown,9730,udp
unknown,9735,udp
unknown,9740,udp
unknown,9744,udp
unknown,9745,tcp
board-voip,9750,udp
unknown,9751,udp
unknown,9769,udp
unknown,9771,udp
unknown,9777,tcp
unknown,9779,udp
unknown,9782,udp
unknown,9783,udp
unknown,9790,udp
unknown,9797,udp
davsrcs,9802,udp
unknown,9804,udp
unknown,9812,tcp
unknown,9814,tcp
unknown,9814,udp
unknown,9815,tcp
unknown,9815,udp
unknown,9818,udp
unknown,9823,tcp
unknown,9823,udp
unknown,9825,tcp
unknown,9825,udp
unknown,9826,tcp
unknown,9827,udp
unknown,9830,tcp
unknown,9834,udp
unknown,9842,udp
unknown,9844,tcp
unknown,9847,udp
unknown,9849,udp
unknown,9851,udp
unknown,9859,udp
unknown,9869,udp
sapv1,9875,tcp
sd,9876,tcp
sd,9876,udp
unknown,9877,tcp
unknown,9877,udp
unknown,9878,tcp
unknown,9884,udp
unknown,9887,udp
unknown,9890,udp
unknown,9893,udp
unknown,9894,udp
unknown,9897,udp
monkeycom,9898,tcp
sctp-tunneling,9899,sctp
iua,9900,sctp
iua,9900,tcp
enrp-sctp,9901,sctp
unknown,9901,tcp
enrp-sctp-tls,9902,sctp
unknown,9908,tcp
domaintime,9909,tcp
unknown,9910,tcp
sype-transport,9911,tcp
unknown,9912,tcp
unknown,9912,udp
unknown,9914,tcp
unknown,9915,tcp
unknown,9917,tcp
unknown,9919,tcp
unknown,9921,udp
nping-echo,9929,tcp
unknown,9941,tcp
unknown,9943,tcp
unknown,9944,tcp
unknown,9945,udp
unknown,9947,udp
apc-9950,9950,tcp
apc-9950,9950,udp
apc-9952,9952,udp
unknown,9968,tcp
unknown,9971,tcp
unknown,9975,tcp
unknown,9975,udp
unknown,9979,tcp
nsesrvr,9988,tcp
osm-appsrvr,9990,tcp
issa,9991,tcp
issc,9992,tcp
palace-4,9995,tcp
distinct32,9998,tcp
distinct32,9998,udp
abyss,9999,tcp
distinct,9999,udp
snet-sensor-mgmt,10000,tcp
ndmp,10000,udp
scp-config,10001,tcp
documentum,10002,tcp
documentum_s,10003,tcp
emcrmirccd,10004,tcp
stel,10005,tcp
unknown,10006,tcp
mvs-capacity,10007,tcp
mvs-capacity,10007,udp
octopus,10008,tcp
swdtp-sv,10009,tcp
rxapi,10010,tcp
unknown,10011,tcp
unknown,10011,udp
unknown,10012,tcp
unknown,10018,tcp
unknown,10018,udp
unknown,10019,tcp
unknown,10020,tcp
unknown,10021,udp
unknown,10022,tcp
unknown,10023,tcp
unknown,10024,tcp
unknown,10025,tcp
unknown,10028,udp
unknown,10031,udp
unknown,10034,tcp
unknown,10035,tcp
unknown,10040,udp
unknown,10042,tcp
unknown,10045,tcp
unknown,10053,udp
unknown,10056,udp
unknown,10058,tcp
unknown,10058,udp
unknown,10061,udp
unknown,10064,tcp
unknown,10066,udp
unknown,10076,udp
unknown,10077,udp
amanda,10080,udp
famdc,10081,udp
amandaidx,10082,tcp
amidxtape,10083,tcp
unknown,10084,udp
unknown,10089,udp
unknown,10093,tcp
unknown,10099,udp
ezmeeting-2,10101,tcp
nmea-0183,10110,udp
unknown,10112,udp
netiq-qcheck,10114,udp
netiq-endpt,10115,tcp
unknown,10131,udp
unknown,10143,udp
unknown,10152,udp
qb-db-server,10160,tcp
snmpdtls-trap,10162,udp
unknown,10169,udp
unknown,10180,tcp
unknown,10185,udp
unknown,10186,udp
unknown,10189,udp
unknown,10194,udp
unknown,10212,udp
unknown,10214,udp
unknown,10215,tcp
unknown,10218,udp
unknown,10219,udp
unknown,10227,udp
unknown,10238,tcp
unknown,10239,udp
unknown,10243,tcp
unknown,10245,tcp
unknown,10246,tcp
unknown,10248,udp
unknown,10255,tcp
axis-wimp-port,10260,udp
unknown,10261,udp
unknown,10268,udp
unknown,10280,tcp
unknown,10284,udp
unknown,10286,udp
unknown,10289,udp
unknown,10290,udp
unknown,10302,udp
unknown,10303,udp
unknown,10309,udp
unknown,10310,udp
unknown,10312,udp
unknown,10313,udp
unknown,10316,udp
unknown,10317,udp
unknown,10322,udp
unknown,10324,udp
unknown,10337,udp
unknown,10338,tcp
unknown,10339,udp
unknown,10341,udp
unknown,10343,udp
unknown,10347,tcp
unknown,10355,udp
unknown,10357,tcp
unknown,10363,udp
unknown,10369,udp
unknown,10374,udp
unknown,10378,udp
unknown,10381,udp
unknown,10386,udp
unknown,10387,tcp
unknown,10390,udp
unknown,10397,udp
unknown,10399,udp
unknown,10409,udp
unknown,10412,udp
unknown,10414,tcp
unknown,10416,udp
unknown,10420,udp
unknown,10431,udp
unknown,10433,udp
unknown,10439,udp
unknown,10443,tcp
unknown,10445,udp
unknown,10450,udp
unknown,10454,udp
unknown,10477,udp
unknown,10484,udp
unknown,10490,udp
unknown,10492,udp
unknown,10494,tcp
unknown,10498,udp
unknown,10499,udp
unknown,10500,tcp
unknown,10503,udp
unknown,10506,udp
unknown,10509,tcp
unknown,10510,udp
unknown,10511,udp
unknown,10517,udp
unknown,10525,udp
unknown,10529,tcp
unknown,10529,udp
unknown,10535,tcp
unknown,10536,udp
unknown,10538,udp
MOS-lower,10540,udp
MOS-soap,10543,udp
unknown,10545,udp
unknown,10550,tcp
unknown,10551,tcp
unknown,10552,tcp
unknown,10553,tcp
unknown,10553,udp
unknown,10554,tcp
unknown,10554,udp
unknown,10555,tcp
unknown,10556,tcp
unknown,10562,udp
unknown,10564,udp
unknown,10565,tcp
unknown,10566,tcp
unknown,10567,tcp
unknown,10575,udp
unknown,10581,udp
unknown,10582,udp
unknown,10583,udp
unknown,10584,udp
unknown,10587,udp
unknown,10593,udp
unknown,10601,tcp
unknown,10602,tcp
unknown,10613,udp
unknown,10615,udp
unknown,10616,tcp
unknown,10617,tcp
unknown,10621,tcp
unknown,10621,udp
unknown,10626,tcp
unknown,10628,tcp
unknown,10628,udp
unknown,10629,tcp
unknown,10633,udp
unknown,10635,udp
unknown,10639,udp
unknown,10640,udp
unknown,10641,udp
unknown,10645,udp
unknown,10650,udp
unknown,10653,udp
unknown,10660,udp
unknown,10666,udp
unknown,10671,udp
unknown,10694,udp
unknown,10699,tcp
unknown,10715,udp
unknown,10718,udp
unknown,10733,udp
unknown,10738,udp
unknown,10744,udp
unknown,10754,tcp
unknown,10754,udp
unknown,10760,udp
unknown,10767,udp
unknown,10776,udp
unknown,10778,tcp
unknown,10784,udp
unknown,10790,udp
unknown,10795,udp
unknown,10804,udp
unknown,10806,udp
unknown,10809,udp
nmc-disc,10810,udp
unknown,10812,udp
unknown,10815,udp
unknown,10823,udp
unknown,10825,udp
unknown,10827,udp
unknown,10835,udp
unknown,10836,udp
unknown,10842,tcp
unknown,10845,udp
unknown,10851,udp
unknown,10852,tcp
helix,10860,udp
unknown,10862,udp
unknown,10872,udp
unknown,10873,tcp
unknown,10876,udp
unknown,10878,tcp
unknown,10887,udp
unknown,10893,udp
unknown,10900,tcp
unknown,10900,udp
unknown,10903,udp
unknown,10906,udp
unknown,10916,udp
unknown,10923,udp
unknown,10942,udp
unknown,10963,udp
unknown,10967,udp
unknown,10971,udp
unknown,10981,udp
rmiaux,10990,udp
unknown,10991,udp
unknown,10995,udp
unknown,10998,udp
irisa,11000,tcp
metasys,11001,tcp
unknown,11002,udp
unknown,11003,tcp
unknown,11003,udp
unknown,11007,tcp
unknown,11019,tcp
unknown,11026,tcp
unknown,11030,udp
unknown,11031,tcp
unknown,11032,tcp
unknown,11032,udp
unknown,11033,tcp
unknown,11033,udp
unknown,11034,udp
unknown,11039,udp
unknown,11054,udp
unknown,11063,udp
unknown,11064,udp
unknown,11068,udp
unknown,11069,udp
unknown,11074,udp
unknown,11084,udp
unknown,11089,tcp
unknown,11093,udp
unknown,11100,tcp
unknown,11103,udp
unknown,11110,tcp
vce,11111,tcp
unknown,11120,udp
unknown,11124,udp
unknown,11131,udp
unknown,11137,udp
unknown,11138,udp
unknown,11139,udp
unknown,11149,udp
unknown,11156,udp
unknown,11157,udp
suncacao-jmxmp,11162,udp
unknown,11174,udp
unknown,11175,udp
unknown,11179,udp
unknown,11180,tcp
unknown,11181,udp
unknown,11182,udp
unknown,11183,udp
unknown,11200,tcp
unknown,11205,udp
unknown,11214,udp
unknown,11222,udp
unknown,11223,udp
unknown,11224,tcp
unknown,11225,udp
unknown,11226,udp
unknown,11228,udp
unknown,11232,udp
unknown,11236,udp
unknown,11238,udp
unknown,11241,udp
unknown,11249,udp
unknown,11250,tcp
unknown,11251,udp
unknown,11255,udp
unknown,11271,udp
unknown,11277,udp
unknown,11285,udp
unknown,11287,udp
unknown,11288,tcp
unknown,11296,tcp
unknown,11297,udp
unknown,11302,udp
unknown,11342,udp
unknown,11346,udp
unknown,11354,udp
unknown,11361,udp
unknown,11364,udp
pksd,11371,tcp
unknown,11373,udp
unknown,11375,udp
unknown,11389,udp
unknown,11400,udp
unknown,11401,tcp
unknown,11406,udp
unknown,11412,udp
unknown,11421,udp
unknown,11423,udp
unknown,11425,udp
unknown,11449,udp
unknown,11452,udp
unknown,11455,udp
unknown,11468,udp
unknown,11487,udp
unknown,11490,udp
unknown,11494,udp
unknown,11496,udp
unknown,11503,udp
unknown,11504,udp
unknown,11506,udp
unknown,11519,udp
unknown,11523,udp
unknown,11528,udp
unknown,11536,udp
unknown,11540,udp
unknown,11543,udp
unknown,11546,udp
unknown,11552,tcp
unknown,11567,udp
unknown,11568,udp
unknown,11571,udp
unknown,11574,udp
unknown,11579,udp
unknown,11587,udp
unknown,11590,udp
unknown,11593,udp
unknown,11599,udp
unknown,11603,udp
unknown,11605,udp
unknown,11606,udp
unknown,11611,udp
unknown,11613,udp
unknown,11616,udp
unknown,11618,udp
unknown,11620,udp
unknown,11625,udp
unknown,11628,udp
unknown,11634,udp
unknown,11635,udp
unknown,11641,udp
unknown,11648,udp
unknown,11649,udp
unknown,11661,udp
unknown,11666,udp
unknown,11681,udp
unknown,11688,udp
unknown,11689,udp
unknown,11696,udp
unknown,11697,tcp
unknown,11698,udp
unknown,11701,udp
unknown,11710,udp
unknown,11711,udp
h323callsigalt,11720,udp
unknown,11721,udp
unknown,11723,udp
unknown,11735,tcp
unknown,11739,udp
unknown,11761,udp
unknown,11767,udp
unknown,11774,udp
unknown,11777,udp
unknown,11779,udp
unknown,11785,udp
unknown,11788,udp
unknown,11800,udp
unknown,11810,udp
unknown,11813,tcp
unknown,11820,udp
unknown,11822,udp
unknown,11835,udp
unknown,11837,udp
unknown,11839,udp
unknown,11860,udp
unknown,11862,tcp
unknown,11862,udp
unknown,11863,tcp
unknown,11863,udp
unknown,11872,udp
unknown,11875,udp
unknown,11878,udp
unknown,11891,udp
unknown,11892,udp
unknown,11898,udp
unknown,11900,udp
unknown,11906,udp
unknown,11907,udp
unknown,11914,udp
unknown,11917,udp
unknown,11921,udp
unknown,11929,udp
unknown,11940,tcp
unknown,11940,udp
unknown,11945,udp
unknown,11947,udp
unknown,11948,udp
unknown,11953,udp
unknown,11962,udp
unknown,11963,udp
sysinfo-sp,11967,tcp
unknown,11970,udp
unknown,11973,udp
unknown,11978,udp
unknown,11982,udp
unknown,11988,udp
unknown,11991,udp
wmereceiving,11997,sctp
unknown,11997,udp
wmedistribution,11998,sctp
unknown,11998,udp
wmereporting,11999,sctp
unknown,11999,udp
cce4x,12000,tcp
entextxid,12000,udp
entextnetwk,12001,tcp
entextnetwk,12001,udp
entexthigh,12002,tcp
entexthigh,12002,udp
entextmed,12003,udp
entextlow,12004,udp
dbisamserver1,12005,tcp
dbisamserver2,12006,tcp
accuracer,12007,udp
unknown,12009,tcp
unknown,12017,udp
unknown,12019,tcp
unknown,12021,tcp
unknown,12026,udp
unknown,12031,tcp
unknown,12034,tcp
unknown,12034,udp
unknown,12041,udp
unknown,12048,udp
unknown,12059,tcp
unknown,12059,udp
unknown,12060,udp
unknown,12063,udp
unknown,12066,udp
unknown,12074,udp
unknown,12077,tcp
unknown,12080,tcp
unknown,12088,udp
unknown,12090,tcp
unknown,12090,udp
unknown,12096,tcp
unknown,12096,udp
unknown,12097,tcp
unknown,12099,udp
unknown,12101,udp
unknown,12108,udp
unknown,12111,udp
unknown,12115,udp
nupaper-ss,12121,tcp
unknown,12128,udp
unknown,12132,tcp
unknown,12137,tcp
unknown,12140,udp
unknown,12146,tcp
unknown,12146,udp
unknown,12149,udp
unknown,12156,tcp
unknown,12162,udp
unknown,12166,udp
unknown,12170,udp
unknown,12171,tcp
unknown,12173,udp
unknown,12174,tcp
unknown,12185,udp
unknown,12190,udp
unknown,12192,tcp
unknown,12195,udp
unknown,12199,udp
unknown,12200,udp
unknown,12205,udp
unknown,12208,udp
unknown,12210,udp
unknown,12215,tcp
unknown,12218,udp
unknown,12222,udp
unknown,12225,tcp
unknown,12239,udp
unknown,12240,tcp
unknown,12240,udp
unknown,12243,tcp
unknown,12247,udp
unknown,12250,udp
unknown,12251,tcp
unknown,12259,udp
unknown,12262,tcp
unknown,12265,tcp
unknown,12267,udp
unknown,12268,udp
unknown,12271,tcp
unknown,12274,udp
unknown,12275,tcp
unknown,12282,udp
unknown,12287,udp
unknown,12296,tcp
unknown,12302,udp
unknown,12304,udp
unknown,12306,udp
unknown,12313,udp
warehouse-sss,12321,udp
unknown,12340,tcp
unknown,12342,udp
netbus,12345,tcp
netbus,12346,tcp
unknown,12346,udp
unknown,12352,udp
unknown,12357,udp
unknown,12361,udp
unknown,12369,udp
unknown,12374,udp
unknown,12375,udp
unknown,12376,udp
unknown,12378,udp
unknown,12380,tcp
unknown,12397,udp
unknown,12400,udp
unknown,12401,udp
unknown,12406,udp
unknown,12414,tcp
unknown,12432,udp
unknown,12434,udp
unknown,12435,udp
unknown,12444,udp
unknown,12447,udp
unknown,12449,udp
unknown,12452,tcp
unknown,12459,udp
unknown,12469,udp
unknown,12472,udp
unknown,12473,udp
unknown,12478,udp
unknown,12480,udp
unknown,12484,udp
unknown,12496,udp
unknown,12504,udp
unknown,12517,udp
unknown,12525,udp
unknown,12534,udp
unknown,12535,udp
unknown,12537,udp
unknown,12562,udp
unknown,12568,udp
unknown,12571,udp
unknown,12578,udp
unknown,12592,udp
unknown,12593,udp
unknown,12599,udp
unknown,12601,udp
unknown,12602,udp
unknown,12604,udp
unknown,12613,udp
unknown,12616,udp
unknown,12618,udp
unknown,12622,udp
unknown,12623,udp
unknown,12625,udp
unknown,12639,udp
unknown,12640,udp
unknown,12641,udp
unknown,12650,udp
unknown,12672,udp
unknown,12682,udp
unknown,12699,tcp
unknown,12700,udp
unknown,12702,tcp
unknown,12706,udp
unknown,12708,udp
unknown,12712,udp
unknown,12714,udp
unknown,12718,udp
unknown,12720,udp
unknown,12730,udp
unknown,12748,udp
unknown,12764,udp
unknown,12766,tcp
unknown,12774,udp
unknown,12775,udp
unknown,12786,udp
unknown,12789,udp
unknown,12793,udp
unknown,12796,udp
unknown,12800,udp
unknown,12804,udp
unknown,12805,udp
unknown,12807,udp
unknown,12814,udp
unknown,12825,udp
unknown,12828,udp
unknown,12836,udp
unknown,12838,udp
unknown,12839,udp
unknown,12845,udp
unknown,12854,udp
unknown,12858,udp
unknown,12865,tcp
unknown,12873,udp
unknown,12883,udp
unknown,12889,udp
unknown,12890,udp
unknown,12891,tcp
unknown,12892,tcp
unknown,12902,udp
unknown,12905,udp
unknown,12906,udp
unknown,12918,udp
unknown,12924,udp
unknown,12931,udp
unknown,12933,udp
unknown,12940,udp
unknown,12953,udp
unknown,12955,tcp
unknown,12961,udp
unknown,12962,tcp
